href,title
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7yitvbTzs+3M6O6s7DQpsTxKMnPKV1bMTA4MFBdLnRvcnJlbnRaWg==,[饥饿游戏3：嘲笑鸟(上)][1080P].torrent
thunder://QUFmdHA6Ly9keWdvZDM6ZHlnb2QzQGQwOTAuZHlnb2Qub3JnOjIwMDgv0+7W5tW9vaK087rNusUuW9bQ19YuMTAyNLfWsebCyl0vW7Xn07DM7MzDd3d3LmR5MjAxOC5uZXRd0+7W5tW9vaK087rNusVCRNbQ19Yucm12Ylpa,宇宙战舰大和号BD中字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MjAwNzYvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXbnYvPy12jS6xUJEMTI4MLjfx+XW0NOiy6vX1i5ybXZiWlo=,关键第4号BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MTAxODYvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXbnYvPzLxLrFQkQxMjgwuN/H5bGx0uu5+sXk1tDX1i5ybXZiWlo=,关键四号BD1280高清北译国配中字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MjAwOTkvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXbnYvPy12jS6xUJEMTAyNLjfx+W5+tPvxeTS9M3qw8DW0NfWLnJtdmJaWg==,关键第4号BD1024高清国语配音完美中字
thunder://QUFmdHA6Ly82djo2dkA2LjY2eXMub3JnOjEyMjMvWzZ2tefTsHd3dy5keTEzMS5jb21dudi8/LXaNLrFQkTW0NOiy6vX1jEwMjS438flLnJtdmJaWg==,关键第4号BD中英双字1024高清
thunder://QUFodHRwOi8vZ28ueHVuYm8uY2Mvdy8yN3p1N1gzREo1a3ZmNDJVL1vRuMDXz8LU2Hd3dy54dW5iby5jY12zrLy2OC5CRDEyODC438fl1tDTosur19Yucm12Ylpa,超级8BD1280高清中英双字
thunder://QUFodHRwOi8vZ28ueHVuYm8uY2Mvdy8yMk5sZjFoTWZpbVhtNDkyL1vRuMDXz8LU2Hd3dy54dW5iby5jY12zrLy2OC5CRDEwMjS438fl1tDTosur19Yucm12Ylpa,超级8BD1024高清中英双字
thunder://QUFmdHA6Ly82OjZAZnRwLmthbjY2LmNvbTo0NTE4L6G+Nna159Owd3d3LmR5MTMxLmNvbaG/s6y8tjhCRNbQ06LLq9fWMTAyNLjfx+UubWt2Wlo=,超级8BD中英双字1024高清
thunder://QUFmdHA6Ly82djo2dkBmdHAxLmthbjY2LmNvbToxMjYxL1s2drXn07B3d3cuZHkxMzEuY29tXbOsvLY4QkTW0NOiy6vX1jEyODC438flLnJtdmJaWg==,超级8BD中英双字1280高清
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjUwMjI0L1vRuMDXz8LU2Hd3dy4ydHUuY2Nd0uy0ztSquqe/zS5CRNbQ06LLq9fWMTAyNLjfx+UubWt2Wlo=,异次元骇客BD中英双字1024高清
thunder://QUFlZDJrOi8vfGZpbGV8VGhlLlRoaXJ0ZWVudGguRmxvb3Iu0uy0ztSquqe/zS7Lq9Pv19bEuy5IUi1IRFRWLkFDMy4xMDI0WDU3Ni54MjY0Lm1rdnwyMTQ2NzE1ODUwfEM1NTcyQjNGMzJCRjk0N0NGMzExQUQzMUNEQkFFQTQxfGg9T0Q1NjdBQ0ZGSkpGTlBXTFlKMzVQUkpJV0ZVUUNDTUN8L1pa,TheThirteenthFloor异次元骇客双语字幕HR-HDTVAC31024X576x264
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9LstM7Uqrqnv81dW0JELTcyMFAtTUtWXVu5+tOiy6vT79bQ19ZdW7a5sOo4LjK31l1bMi44R0JdWzE5OTldLnRvcnJlbnRaWg==,[异次元骇客][BD-720P-MKV][国英双语中字][豆瓣8.2分][2.8GB][1999].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MTA1NDYvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXbjny7nArS5CRDEwMjS438fl1tDTosur19Yucm12Ylpa,哥斯拉BD1024高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MjA0NDAvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXbjny7nArS5CRDEyODC438fl1tDTosur19Yucm12Ylpa,哥斯拉BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMjkyL1vRuMDXz8LU2Hd3dy4ydHUuY2NduOfLucCtLkJEMTI4MLOsx+W5+tOiy6vT78ur19YubWt2Wlo=,哥斯拉BD1280超清国英双语双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7jny7nArV1bQkQtNzIwUC1NS1ZdW8jV0+/W0NfWXVu2ubDqNy4wt9ZdWzIuM0dCXVsxOTU0XS50b3JyZW50Wlo=,[哥斯拉][BD-720P-MKV][日语中字][豆瓣7.0分][2.3GB][1954].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MTAyMTcvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdPu1ubVvb2itPO6zbrFRFZEyNXT79bQ19Yucm12Ylpa,宇宙战舰大和号DVD日语中字
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MjAxMTkvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdPu1ubVvb2itPO6zbrFQkQxMjgwuN/H5cjV0+/W0NfWLnJtdmJaWg==,宇宙战舰大和号BD1280高清日语中字
thunder://QUFmdHA6Ly82djo2dkBmdHAuNjZ5cy5vcmc6NDUwMy9bNna159Owd3d3LmR5MTMxLmNvbV252Lz8tdo0usVCRNbQ06LLq9fWMTI4MLjfx+XO3suu06Eucm12Ylpa,关键第4号BD中英双字1280高清无水印
thunder://QUFlZDJrOi8vfGZpbGV8JUU1JTg1JUIzJUU5JTk0JUFFJUU3JUFDJUFDNCVFNSU4RiVCNy5CRDEyODAlRTglQjYlODUlRTYlQjglODUlRTUlOUIlQkQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDI0NzkwNzg3ODR8NzhCQkUzQUJFNEFGMjQzOEIwNDlFQ0Q3Q0ZFQTRDODV8aD1ZVkNUU1BXTjVSRUxEQlJLUDJaR0Y3MjJPWkJFRlZIV3wvWlo=,关键第4号BD1280超清国英双语中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU1JTg1JUIzJUU5JTk0JUFFJUU3JUFDJUFDNCVFNSU4RiVCNy5CRDEyODAlRTklQUIlOTglRTYlQjglODUlRTUlOUIlQkQlRTglOEIlQjElRTUlOEYlOEMlRTglQUYlQUQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDEzMTAwODk2MDF8OTQ1RkFDQjI1QjMwNERFRkRFQkJDMzBDMzk2MUFGMzJ8aD1NMkhUNEQ3WVpIWk1VUkFBRTNOTUlLQU9ZU1BVTjQ0QnwvWlo=,关键第4号BD1280高清国英双语中英双字
thunder://QUFmdHA6Ly82OjZAZnRwLmthbjY2LmNvbTo0NTE4L6G+Nna159Owd3d3LmR5MTMxLmNvbaG/s6y8tjhCRNbQ06LLq9fWMTAyNLjfx+Uucm12Ylpa,超级8BD中英双字1024高清
thunder://QUFlZDJrOi8vfGZpbGV8JUU4JUI2JTg1JUU3JUJBJUE3OC5CRDEyODAlRTglQjYlODUlRTYlQjglODUlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDI0NDQ0MjYxNDN8MEEwRkRCM0M1NjI4OEQxNzQyNjQ0MEMzOUE2RDg1MTl8aD01RUhDUUxKS0xOUDdSU0lBS0U1SERDS01QTUxaSFhMUnwvWlo=,超级8BD1280超清中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU4JUI2JTg1JUU3JUJBJUE3OC5CRDEyODAlRTklQUIlOTglRTYlQjglODUlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcubXA0fDEzMDIwNTA2NDR8Rjk5MzgxNUE5QkRDODlCNkMxRDU1QTIzMDQ1NEEyOTZ8aD1UMlRUMllTUTZKTEJHT0ZaSDdaVVhBMjVFRFpLR0tFRHwvWlo=,超级8BD1280高清中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU1JTkzJUE1JUU2JTk2JUFGJUU2JThCJTg5LkdvZHppbGxhLjE5OTguNzIwcC40Sy5SZW1hc3RlcmVkLkJELjE1MDBLYnMuWDI2NC5BQUMuRW5nbGlzaC5DSE4tRU5HLiVFNyU4OSVCOSVFNiU5NSU4OC5tcDR8MTY5OTgyODcwM3wyQkVCOEFEM0QwMTBEQjRDNDk5MTc0MDc4NDNEQzE1N3xoPVlQQTZLVjNJRk5IMkVUNk1IUkNXUDRQR1BPVE5aWVhVfC9aWg==,哥斯拉Godzilla1998720p4KRemasteredBD1500KbsX264AACEnglishCHN-ENG特效
thunder://QUFlZDJrOi8vfGZpbGV8JUU1JTkzJUE1JUU2JTk2JUFGJUU2JThCJTg5LkdvZHppbGxhLjE5OTguNzIwcC40Sy5SZW1hc3RlcmVkLkJELjI4MDBLYnMuWDI2NC5BQUMuMkF1ZGlvLkNITi1FTkcuJUU3JTg5JUI5JUU2JTk1JTg4Lm1wNHwzMTc3Mjk5MDYxfEI5MEE0MDNBMUI3RDFEQkJFQUU4Njc1NzI4N0QwMDA1fGg9UllJMkE3QlZMRkE1REtWRFhIWUpEUVk2RUVUQ0hSRVl8L1pa,哥斯拉Godzilla1998720p4KRemasteredBD2800KbsX264AAC2AudioCHN-ENG特效
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MzAwNjcvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXdPu1ubVvb2itPO6zbrFQkQxMDI0uN/H5cjV0+/W0NfWLnJtdmJaWg==,宇宙战舰大和号BD1024高清日语中字
thunder://QUFmdHA6Ly82djo2dkA2LjY2eXMub3JnOjEyMjMvWzZ2tefTsHd3dy5keTEzMS5jb21dudi8/LXaNLrFQkTW0NOiy6vX1jEwMjS438flLnJtdmJaWg==,关键第4号BD中英双字1024高清
thunder://QUFmdHA6Ly82djo2dkBmdHAuNjZ5cy5vcmc6NDUwMy9bNna159Owd3d3LmR5MTMxLmNvbV252Lz8tdo0usVCRNbQ06LLq9fWMTI4MLjfx+XO3suu06Eucm12Ylpa,关键第4号BD中英双字1280高清无水印
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7nYvPy12svEusVdW0JELTcyMFAtUk1WQl1b06LT79bQ19ZdW7a5sOo2LjK31l1bMS40R0JdWzIwMTFdLnRvcnJlbnRaWg==,[关键第四号][BD-720P-RMVB][英语中字][豆瓣6.2分][1.4GB][2011].torrent
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7OsvLY4XVtCRC03MjBQLVJNVkJdW9Oi0+/W0NfWXVu2ubDqNi40t9ZdWzEuNEdCXVsyMDExXS50b3JyZW50Wlo=,[超级8][BD-720P-RMVB][英语中字][豆瓣6.4分][1.4GB][2011].torrent
thunder://QUFmdHA6Ly9keTEzMS5jb206NnZkeS5jb21AZnRwMi42NmUuY2M6NjkwNy+hvtfu0MK159Owd3d3LjY2ZS5jY6G/uOfLucCtLjcyMHAuufrTosur0+8uQkTW0NOiy6vX1i5ta3ZaWg==,哥斯拉720p国英双语BD中英双字
thunder://QUFmdHA6Ly82OjZAZnRwMi5rYW42Ni5jb206NDE2NS+hvjZ2tefTsHd3dy5keTEzMS5jb22hv7jny7nArUJE1tDTosur19YxMjgwuN/H5S5ybXZiWlo=,哥斯拉BD中英双字1280高清
thunder://QUFmdHA6Ly82OjZAZnRwMi5rYW42Ni5jb206NDE2NS+hvjZ2tefTsHd3dy5keTEzMS5jb22hv7jny7nArUJE1tDTosur19YxMDI0uN/H5S5ybXZiWlo=,哥斯拉BD中英双字1024高清
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjMwMDYxL1vRuMDXz8LU2Hd3dy4ydHUuY2Nd0+7W5tW9vaK087rNusUuQkQxMDI0s6zH5cjV0+/W0NfWLm1rdlpa,宇宙战舰大和号BD1024超清日语中字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9Pu1ubVvb2itPO6zbrFXVtCRC03MjBQLVJNVkJdW8jV0+/W0NfWXVu2ubDqNi4zt9ZdWzEuOUdCXVsyMDEwXS50b3JyZW50Wlo=,[宇宙战舰大和号][BD-720P-RMVB][日语中字][豆瓣6.3分][1.9GB][2010].torrent
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7jny7nArV1bQkQtNzIwUC1STVZCXVvTotPv1tDX1l1btrmw6jYuObfWXVsxLjRHQl1bMTk5OF0udG9ycmVudFpa,[哥斯拉][BD-720P-RMVB][英语中字][豆瓣6.9分][1.4GB][1998].torrent
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzdGMDg2MjM2OEVCMkNDNDI2REQ4NDg5NDRCRDJFQjczNTUwNTFGMzQvW7Cu0biypXd3dy5peHVuYm8uY29tXcSnu8PQodW9yr9EVkTW0NfWLnJtdmJaWg==,魔幻小战士DVD中字
thunder://QUFodHRwOi8vYnQuMnR1LmNjL0Q5NzI5MkY0RjRERkZCMENENzhDQkRDMUYwNzQ1MTc1QTE5QkExNDQvW7Cu0biypXd3dy5peHVuYm8uY29tXb6nsfjX3Lav1LFEVkS5+tPvxeTS9C5ybXZiWlo=,晶兵总动员DVD国语配音
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W76nsfjX3Lav1LFdW0JELTcyMFAtTUtWXVvTotPv1tDX1l1btrmw6jYuOLfWXVszLjNHQl1bMTk5OF0udG9ycmVudFpa,[晶兵总动员][BD-720P-MKV][英语中字][豆瓣6.8分][3.3GB][1998].torrent
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwOTIuZHlnb2Qub3JnOjMzNzgvsabAs87ru/rG98jL1q7BtS5b1tDX1i4xMDI0t9ax5sLKXS9btefTsMzszMN3d3cuZHkyMDE4Lm5ldF2xpsCzzuu7+sb3yMvWrsG1QkTW0NfWLnJtdmJaWg==,宝莱坞机器人之恋BD中字
thunder://QUFmdHA6Ly9kb3duOmRvd25AZG93bi4zM2suY2M6MjAwMDkvW9G4wNfPwtTYWHVuQm8uQ2NdsabAs87ru/rG98jL1q7BtURWRNbQ19Yucm12Ylpa,宝莱坞机器人之恋DVD中字
thunder://QUFmdHA6Ly9kb3duOmRvd25AZG93bi4zM2suY2M6MTAwNzAvW9G4wNfPwtTYWHVuQm8uQ2NdsabAs87ru/rG98jL1q7BtURWRDEwMjS438fl1tDX1i5ybXZiWlo=,宝莱坞机器人之恋DVD1024高清中字
thunder://QUFmdHA6Ly9keTpkeUBkb3duLjMzay5jYzoyMDAyMi9b0bjA18/C1Nh3d3cuWHVuQm8uQ2NdsabAs87ru/rG98jL1q7BtUJEMTI4MLjfx+XW0NOiy6vX1i5ybXZiWlo=,宝莱坞机器人之恋BD1280高清中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7GmwLPO67v6xvfIy9auwbVdW0JELTcyMFAtUk1WQl1b06G12NPv1tDX1l1btrmw6jcuMrfWXVsyLjZHQl1bMjAxMF0udG9ycmVudFpa,[宝莱坞机器人之恋][BD-720P-RMVB][印地语中字][豆瓣7.2分][2.6GB][2010].torrent
magnet:?xt=urn:btih:72fdfaa614a089943e9033d4a1fde07c0b4a6750,2014年 宇宙逃亡者.Starship.Rising.2014.www.loldytt.com.BluRay.x264-MELiTE 6.55 GB
magnet:?xt=urn:btih:ccf212ba7a539ab08e46cff423691b61a76b0343,[2014][美国][宇宙逃亡者 Starship Rising][MKV/高清电影下载]
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9Pu1ubM08321d9dW0JELTcyMFAtTVA0XVvTotPvXVs3NTNNQl1bMjAxNF0udG9ycmVudFpa,[宇宙逃亡者][BD-720P-MP4][英语][753MB][2014].torrent
thunder://QUFlZDJrOi8vfGZpbGV8ob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/SnVyYXNzaWMuQ2l0eS4yMDE0LjEwODBwLkJsdVJheS5IMjY0LkFBQy1SQVJCRyhsb2xkeXR0LmNvbSkubXA0fDE4MTc0Mzk5NDR8RTJGRTUzQTJFQjdGNEIxMkQwREU2RTA2QkJGMThEODl8aD1ZMlRPNFRTVTZMS0E2SU5NVVNSUkI0NFNRSkdYS0RHTnwvWlo=,Jurassic.City.2014.1080p.BluRay.H264.AAC-RARBG
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9mqwt68zbPHXVtCRC0xMDgwUC1NUDRdW9Oi0+/W0NfWXVsxLjdHQl1bMjAxNF0udG9ycmVudFpa,[侏罗纪城][BD-1080P-MP4][英语中字][1.7GB][2014].torrent
thunder://QUFlZDJrOi8vfGZpbGV8UGFyYWxsZWxzLjIwMTUuSERSaXAuWHZpRC5BQzMtRVZPKFej13ejrmxvbGR5dHQuY29tKS5hdml8MTQ2OTI5NzI5NHwzM0M1MDYzOTVDNjUxNkUxQzI5NkZGODk5M0M3NDVBQ3xoPURDTzI0T042UjdUNjZTU1pNWUFGVUhDWFYyM0NFU1pRfC9aWg==,Parallels.2015.HDRip.XviD.AC3-EVO
thunder://QUFlZDJrOi8vfGZpbGV8ob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/xr3Q0NPu1uYuMjAxNS43MjBwuN/H5dOi0+/W0NfWW0xPTLXn07DM7MzDIHd3dy5sb2xkeXR0LmNvbV0obG9sZHl0dC5jb20pLm1wNHw2NDI1NTU3NzR8RjlFNTZDNjhDQzRBNDFBMDc5REQwODdENDlDNEU1ODB8aD03RE42MjVTU0Y3Q0JUVlpZVURWM0xTVkdZVlk1UUVBWXwvWlo=,平行宇宙.2015.720p高清英语中字[LOL电影天堂 www.loldytt.com]
thunder://QUFlZDJrOi8vfGZpbGV8ob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/UGFyYWxsZWxzLjIwMTUuNzIwcC5XRUItREwuWHZpRC5BQzMtUkFSQkcobG9sZHl0dC5jb20pLmF2aXwyMjEwMDczODYyfDE5MjY4QjIzRTlFMUE4RkY3ODBCOTM5NTQ1Q0MwRjY0fGg9N1RST001VUlSRTM3WVM1T0RTSkFXUFFDQlQyWEZOS018L1pa,Parallels.2015.720p.WEB-DL.XviD.AC3-RARBG
thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwODIuZHlnb2Qub3JnOjEwNzMvudbK3i5b1tDTosur19YuMTAyNLfWsebCyl0vW7Xn07DM7MzDd3d3LmR5MjAxOC5uZXRdudbK3kJE1tDTosur19Yucm12Ylpa,怪兽BD中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjMwNjcyL1vRuMDXz8LU2Hd3dy4ydHUuY2NdudbK3i5CRDEwMjSzrMfl1tDTosur19YubWt2Wlo=,怪兽BD1024超清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjQwNjIwL1vRuMDXz8LU2Hd3dy4ydHUuY2NdudbK3i5CRDEwMjS438fl1tDTosur19Yucm12Ylpa,怪兽BD1024高清中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W8a90NDT7tbmXVtIRC03MjBQLUFWSV1b06LT79bQ19ZdW7a5sOo2LjO31l1bMi4xR0JdWzIwMTVdLnRvcnJlbnRaWg==,[平行宇宙][HD-720P-AVI][英语中字][豆瓣6.3分][2.1GB][2015].torrent
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W7nWyt5f0uzK3r37x/hdW0JELTcyMFAtTUtWXVvTotPv1tDX1l1btrmw6jYuMbfWXVsyLjRHQl1bMjAxMF0udG9ycmVudFpa,[怪兽_异兽禁区][BD-720P-MKV][英语中字][豆瓣6.1分][2.4GB][2010].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjEwNzE3L1vRuMDXz8LU2Hd3dy4ydHUuY2NdzOy/1cnPzr66zcP3yNXKwL3nLkJEMTAyNLjfx+XW0NOiy6vX1i5ybXZiWlo=,天空上尉和明日世界BD1024高清中英双字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W8zsv9XJz86+0+vD98jVysC9511bSEQtNzIwUC1NS1ZdW9Oi0+/W0NfWXVu2ubDqNi42t9ZdWzIuMEdCXVsyMDA0XS50b3JyZW50Wlo=,[天空上尉与明日世界][HD-720P-MKV][英语中字][豆瓣6.6分][2.0GB][2004].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MzAyNzYvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXcenvvvSu7eiLkJEMTI4MLjfx+XW0NOiy6vX1i5ybXZiWlo=,千钧一发BD1280高清中英双字
thunder://QUFmdHA6Ly9keTpkeUB4bGouMnR1LmNjOjEwMDU4L1vRuMDXz8LU2Hd3dy4ydHUuY2Ndx6e++9K7t6IuQkQxMDI0s6zH5bn606LLq9Pvy6vX1i5ta3ZaWg==,千钧一发BD1024超清国英双语双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU1JThGJTk4JUU3JUE3JThEJUU1JUJDJTgyJUU3JTg1JTlFLkJEMTI4MCVFOCVCNiU4NSVFNiVCOCU4NSVFNSU5QiVCRCVFOCU4QiVCMSVFNSU4RiU4QyVFOCVBRiVBRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MjQ1MTUyNDM3M3wyMzUwNTRGNEY2RjdBMUMxQ0ZDMEVBMTYyMDUxNTMzMXxoPVVVSFhVWTdESkpaM05KUDUySEdDR0pGUEJWTFNRRkUzfC9aWg==,变种异煞BD1280超清国英双语中英双字
thunder://QUFlZDJrOi8vfGZpbGV8JUU1JThGJTk4JUU3JUE3JThEJUU1JUJDJTgyJUU3JTg1JTlFLkJEMTI4MCVFOSVBQiU5OCVFNiVCOCU4NSVFNSU5QiVCRCVFOCU4QiVCMSVFNSU4RiU4QyVFOCVBRiVBRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5tcDR8MTI5OTEyNDcxMnwyOEVFODI5RkU0QkE3NjIzNkUzODY2ODZEQUY4QzA5NXxoPTVDNEpOWTdBM0U1Q0RQVElNV09DSk9ONDdVVjRQU1hFfC9aWg==,变种异煞BD1280高清国英双语中英双字
thunder://QUFmdHA6Ly82dmhhby5jb206NnZoYW8ubmV0QGZ0cDE1LjY2eXMub3JnOjI2MjgvseTW1tLsybcuNzIwcC65+tOiy6vT7y5CRNbQ06LLq9fWob42drXn07DT8sP7sbu1wSzQwrXY1rd3d3cuNnZoYW8ubmV0ob8ubXA0Wlo=,变种异煞720p国英双语BD中英双字
thunder://QUFmdHA6Ly82dmhhby5jb206NnZoYW8ubmV0QGZ0cDE1LjY2eXMub3JnOjI2MjgvseTW1tLsybcuQkS5+tOiy6vT79bQ06LLq9fWMTI4MLjfx+WhvjZ2tefTsNPyw/uxu7XBLNDCtdjWt3d3dy42dmhhby5uZXShvy5tcDRaWg==,变种异煞BD国英双语中英双字1280高清
thunder://QUFmdHA6Ly82dmR5OjZ2ZHlAZnRwMy5rYW42Ni5jb206MTIwMy+hvjZ2tefTsHd3dy5keTEzMS5jb22hv8envvvSu7eiQkS5+tOiy6vT79bQ06LLq9fWMTAyNLjfx+UubWt2Wlo=,千钧一发BD国英双语中英双字1024高清
thunder://QUFmdHA6Ly82OjZAZnRwLmthbjY2LmNvbTo0MTU4L6G+Nna159Owd3d3LmR5MTMxLmNvbaG/x6e++9K7t6JCRNbQ06LLq9fWMTI4MLjfx+Uucm12Ylpa,千钧一发BD中英双字1280高清
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W8envvvSu7eiXVtCRC03MjBQLVJNVkJdW9Oi0+/W0NfWXVu2ubDqOC43t9ZdWzEuMkdCXVsxOTk3XS50b3JyZW50Wlo=,[千钧一发][BD-720P-RMVB][英语中字][豆瓣8.7分][1.2GB][1997].torrent
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W8envvvSu7eiXVtCRC03MjBQLU1LVl1bufrTosur0+/W0NfWXVu2ubDqOC43t9ZdWzMuNEdCXVsxOTk3XS50b3JyZW50Wlo=,[千钧一发][BD-720P-MKV][国英双语中字][豆瓣8.7分][3.4GB][1997].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGEuMnR1LmNjOjEwNTgxL1vRuMDXz8LU2Hd3dy4ydHUuY2NdvKu54te3ybHB7rW80d289MfQsOYuQkQxMDI0uN/H5dbQ06LLq9fWLnJtdmJaWg==,极光追杀令导演剪切版BD1024高清中英双字
thunder://QUFodHRwOi8vYnQuMnR1LmNjLzgzQkVFMUIzQzg5RTUyNUE1RTVBOEZFQThCQzBCNDU1MTY2MDBCN0YvW9G4sqXTsNS6d3d3Llh1bkJvLkNjXdLGu+q2vMrQX7rasLWzx8rQX7yrueLXt8mxwe5EVkTW0NfWLnJtdmJaWg==,移魂都市_黑暗城市_极光追杀令DVD中字
thunder://QUFodHRwOi8vYnQubG9sZHl0dC5jb20vYnQvob5MT0y159OwzOzMw3d3dy5sb2xkeXR0LmNvbaG/W9LGu+q2vMrQXVtCRC03MjBQLVJNVkJdW9Oi0+/W0NfWXVu2ubDqNy44t9ZdWzEuM0dCXVsxOTk4XS50b3JyZW50Wlo=,[移魂都市][BD-720P-RMVB][英语中字][豆瓣7.8分][1.3GB][1998].torrent
thunder://QUFmdHA6Ly9keTpkeUB4bGEueHVuYm8uY2M6MjAxODYvW9G4wNfPwtTYd3d3Llh1bkJvLkNjXbOsyMs0QkQxMjgwuN/H5dbQ06LLq9fWLnJtdmJaWg==,超人4BD1280高清中英双字
